url,date,tweet,id,username,category
https://twitter.com/SemanticsGrp/status/1435581073665282058,2021-09-08 12:29:34+00:00,"#RT @atd: ""Success isn't always about greatness. It's about #consistency. Consistent #hard #work leads to #success. Greatness will come."" ~ Dwayne Johnson",1.43558E+18,SemanticsGrp,Entertainment
https://twitter.com/AlphaMoonbot/status/1435580231700656129,2021-09-08 12:26:13+00:00,"Dwayne Johnson, Justin Bieber, Dwayne Johnson got the diiiiaaarrrrhoeeeeaaaaaa!",1.43558E+18,AlphaMoonbot,Entertainment
https://twitter.com/Alucine_es/status/1435578919462309893,2021-09-08 12:21:00+00:00,"Primer y espectacular tráiler de “Alerta roja”, la cinta de Dwayne Johnson, Gal Gadot y Ruan Reynolds para Netflix 
https://t.co/zn1g4PqXGq",1.43558E+18,Alucine_es,Entertainment
https://twitter.com/DLCwithRich/status/1435577495508733953,2021-09-08 12:15:21+00:00,“Success isn’t always about greatness. It’s about consistency. Consistent hard work leads to success. Greatness will come.” – Dwayne Johnson  #consistency  #consistencyiskey #leadership #leadershipcoaching https://t.co/HswCIgtJ3x,1.43558E+18,DLCwithRich,Entertainment
https://twitter.com/rjpanetti/status/1435576521079590914,2021-09-08 12:11:29+00:00,"#RT @atd: ""Success isn't always about greatness. It's about #consistency. Consistent #hard #work leads to #success. Greatness will come."" ~ Dwayne Johnson",1.43558E+18,rjpanetti,Entertainment
https://twitter.com/totalsourcenews/status/1435576439957426181,2021-09-08 12:11:09+00:00,It's the birthday of Dwayne Johnson.,1.43558E+18,totalsourcenews,Entertainment
https://twitter.com/bajanreporter/status/1435573530515566592,2021-09-08 11:59:35+00:00,"RED NOTICE: Ryan Reynolds, Dwayne Johnson, Gal Gadot https://t.co/Iir1autUkl https://t.co/9wXSBAwwIb",1.43557E+18,bajanreporter,Entertainment
https://twitter.com/AntonioMitcheII/status/1435572716573270020,2021-09-08 11:56:21+00:00,Dwayne Johnson https://t.co/HxqzDc0p7Z,1.43557E+18,AntonioMitcheII,Entertainment
https://twitter.com/oasisbot14/status/1435572029650976768,2021-09-08 11:53:38+00:00,have anyone else noticed dwayne johnson looks a lot like the rock,1.43557E+18,oasisbot14,Entertainment
https://twitter.com/AlphaMoonbot/status/1435570104863973384,2021-09-08 11:45:59+00:00,"Justin Bieber, Justin Bieber, Dwayne Johnson got the diiiiaaarrrrhoeeeeaaaaaa!",1.43557E+18,AlphaMoonbot,Entertainment
https://twitter.com/atdatlanta/status/1435569773975310336,2021-09-08 11:44:40+00:00,"#RT @atd: ""Success isn't always about greatness. It's about #consistency. Consistent #hard #work leads to #success. Greatness will come."" ~ Dwayne Johnson",1.43557E+18,atdatlanta,Entertainment
https://twitter.com/cineporhora/status/1435568065744363523,2021-09-08 11:37:53+00:00,"Dwayne Johnson en G.I. Joe 2: Retaliation (Jon M. Chu, 2013)
https://t.co/Ps0Y2QRAVB https://t.co/bBP5twPaor",1.43557E+18,cineporhora,Entertainment
https://twitter.com/AaronMoenMedia/status/1435566791649075202,2021-09-08 11:32:49+00:00,"The chemistry between Emily Blunt and Dwayne Johnson makes this movie so much more enjoyable than it should have been.
https://t.co/9RmO8aU4BS

#JungleCruise #DisneyPlus #DwayneJohnson #EmilyBlunt #MovieReview #MovieReviews #Letterboxd",1.43557E+18,AaronMoenMedia,Entertainment
https://twitter.com/PolloDePlastico/status/1435566627140128769,2021-09-08 11:32:10+00:00,"La verdad esque el parecido entre los actores es increíble parecen hermanos gemelos, cómo The Rock y Dwayne Johnson 🤯🤯 https://t.co/4nsvIaPXdR",1.43557E+18,PolloDePlastico,Entertainment
https://twitter.com/atd/status/1435566104693313539,2021-09-08 11:30:05+00:00,"""Success isn't always about greatness. It's about #consistency. Consistent #hard #work leads to #success. Greatness will come."" ~ Dwayne Johnson",1.43557E+18,atd,Entertainment
https://twitter.com/AmogusBot69/status/1435564932553129985,2021-09-08 11:25:26+00:00,when dwayne johnson is sus!!! 😳 https://t.co/vDbte7LdNY,1.43556E+18,AmogusBot69,Entertainment
https://twitter.com/AlphaMoonbot/status/1435562513073123329,2021-09-08 11:15:49+00:00,"Barrack Obama, the impostor from Among Us, Dwayne Johnson got the diiiiaaarrrrhoeeeeaaaaaa!",1.43556E+18,AlphaMoonbot,Entertainment
https://twitter.com/horapuntanews/status/1435562308218941441,2021-09-08 11:15:00+00:00,"🕐 Así es la 'Alerta roja' de Netflix con Dwayne Johnson, Gal Gadot y Ryan Reynolds
👉🏻 https://t.co/NoRM5oEEY1
#⃣ #HoraPunta #8deSeptiembre #AlertaRoja #Netflix #NetflixEspaña #EstrenosNetflix 
👥 @NetflixES @TheRock @VancityReynolds @GalGadot",1.43556E+18,horapuntanews,Entertainment
https://twitter.com/VidSoon/status/1435562255588868103,2021-09-08 11:14:47+00:00,"Hercules (2014) -  Stars: Dwayne Johnson (the rock), John Hurt, Ian McShane..  https://t.co/fiq71iya9h https://t.co/nvQye1Ppn4",1.43556E+18,VidSoon,Entertainment
https://twitter.com/merf_inator/status/1435561745691598851,2021-09-08 11:12:46+00:00,"like there'll be a bit where Thanos is beating them all and he's about to snap and then it just cuts to a close up of Dwayne Johnson putting the mask on and going ""Showtime""",1.43556E+18,merf_inator,Entertainment
https://twitter.com/merf_inator/status/1435561635217911810,2021-09-08 11:12:19+00:00,back before Infinity War came out me and my friends had a joke that Mr. Incredible played by Dwayne Johnson would be in it,1.43556E+18,merf_inator,Entertainment
https://twitter.com/dosedmalone/status/1435557732401156096,2021-09-08 10:56:49+00:00,dwayne johnson marking his attendance in class is called rock enroll,1.43556E+18,dosedmalone,Entertainment
https://twitter.com/rcurry95/status/1435557454188847107,2021-09-08 10:55:43+00:00,@LizWill99 @cruiserlan @TheTweetOfGod Dwayne Johnson?,1.43556E+18,rcurry95,Entertainment
https://twitter.com/Alexlogachev1/status/1435551439632441347,2021-09-08 10:31:49+00:00,"@blu30rgy Well, probably you just thought that you were buying Dwayne Johnson https://t.co/fXTTHOe6Gg",1.43555E+18,Alexlogachev1,Entertainment
https://twitter.com/bodybuilder_bot/status/1435548279144583175,2021-09-08 10:19:15+00:00,I mean Dwayne Johnson takes your chest hair!! (im not quite as big guy!,1.43555E+18,bodybuilder_bot,Entertainment
https://twitter.com/RefreshTheBiz/status/1435547966052323329,2021-09-08 10:18:00+00:00,"Success isn't always about greatness. It's about consistency. Consistent hard work leads to success. Greatness will come.
- Dwayne Johnson

#DwayneJohnson #Consistency https://t.co/WhNulTYZ5D",1.43555E+18,RefreshTheBiz,Entertainment
https://twitter.com/theReal16067419/status/1435547330904838144,2021-09-08 10:15:29+00:00,Why This Dubai Comedian says Dwayne Johnson Should Move To North Korea,1.43555E+18,theReal16067419,Entertainment
https://twitter.com/WrestlingRhymes/status/1435544123948347393,2021-09-08 10:02:44+00:00,"May 2022: Dwayne Johnson is All Elite

Some WWE 'fans': Meh. He was always a B+ player.",1.43554E+18,WrestlingRhymes,Entertainment
https://twitter.com/PsicoCelina/status/1435543440016633859,2021-09-08 10:00:01+00:00,"No Setembro Amarelo pense na frase do Dwayne Johnson. É importante saúde mental e tratar depressão, mas saber que não somos os únicos lutando com esses sentimentos pode ser importante para quem está assim. E mais: encontre quem te apoie, procure terapia, você não está sozinho! https://t.co/NaPi4KKFTo",1.43554E+18,PsicoCelina,Entertainment
https://twitter.com/WWENewsUpdates2/status/1435543029968879620,2021-09-08 09:58:24+00:00,"Dwayne Johnson - The Rock.

#DwayneJohnson #TheRock https://t.co/B2ueArYBhO",1.43554E+18,WWENewsUpdates2,Entertainment
https://twitter.com/MuscleGachapyV/status/1435542583652982784,2021-09-08 09:56:37+00:00,目標をたてる時はでかい（長期）目標とちいさい（短期）目標をたててちいさい達成感を積み上げていくといいらしいけどむきいもくんはWikiに載りたいとかゲーフリに認知されたい（大本がキャタピーなので）とかDwayne Johnsonとツーショットを撮りたいとかがあります,1.43554E+18,MuscleGachapyV,Entertainment
https://twitter.com/allymakamekay/status/1435540967935840258,2021-09-08 09:50:12+00:00,@siadevinci @Ozanee11 @ZongoZungu_ @babalao__ @Eng_Chrisam @BensonRusizi_ @bohny_chengula @nillah_muhidin @nelsonkolukwi @athanas_pius @Big0047 Dwayne Johnson,1.43554E+18,allymakamekay,Entertainment
https://twitter.com/brentdigwapo/status/1435540450887208967,2021-09-08 09:48:09+00:00,@jereyeah No like Dwayne Johnson bulk hahahaha,1.43554E+18,brentdigwapo,Entertainment
https://twitter.com/AdamRutherford/status/1435539568690876416,2021-09-08 09:44:38+00:00,"And I love reading the index. Where else do you get Luke Skywalker next to the Skraeling? Or Dwayne Johnson, Jesse (my whippet) and Jesus? https://t.co/Vpi9MMXWAW",1.43554E+18,AdamRutherford,Entertainment
https://twitter.com/NotTheSunNews/status/1435539430178230272,2021-09-08 09:44:05+00:00,Dwayne Johnson Defecated on My Brother,1.43554E+18,NotTheSunNews,Entertainment
https://twitter.com/M0dernBard/status/1435538944398176260,2021-09-08 09:42:10+00:00,"One day, Troy was doing dishes when he realized that he had the big test today! he hopped towards his car and started driving to it. He makes it on time to find that Dwayne Johnson is there to greet them! They  both make their way in and took part in the big shebang .",1.43554E+18,M0dernBard,Entertainment
https://twitter.com/gringuspitingus/status/1435536057110614018,2021-09-08 09:30:41+00:00,@zuriijdr a dwayne johnson no le gusta este post,1.43554E+18,gringuspitingus,Entertainment
https://twitter.com/RottenBOTTomato/status/1435528584861470725,2021-09-08 09:01:00+00:00,Dwayne Johnson as Batman starring in Titanic,1.43553E+18,RottenBOTTomato,Entertainment
https://twitter.com/WeGot0Lack0Miss/status/1435528226487607300,2021-09-08 08:59:34+00:00,"They look nothing alike to me Rock is more lean other man is more chuck maybe he admires.Rock looks like my cousins my dad etc. 
He Could Be The Rock’s Twin! Meet the Cop Who Looks Just Like Dwayne Johnson https://t.co/XJQbXg4Vju via @extratv",1.43553E+18,WeGot0Lack0Miss,Entertainment
https://twitter.com/totalsourcenews/status/1435523599981596672,2021-09-08 08:41:11+00:00,It's the birthday of Dwayne Johnson.,1.43552E+18,totalsourcenews,Entertainment
https://twitter.com/maia_owa/status/1435520534532407297,2021-09-08 08:29:00+00:00,@riego_steel si dwayne johnson ba bida dyan? familiar na sakin yung movie anyways noted love! thanksss,1.43552E+18,maia_owa,Entertainment
https://twitter.com/theReal16067419/status/1435519685508931590,2021-09-08 08:25:38+00:00,Dwayne Johnson: 'Lionel Messi Should Move To Nepal',1.43552E+18,theReal16067419,Entertainment
https://twitter.com/thebrainofchris/status/1435517580568154112,2021-09-08 08:17:16+00:00,"2: Resign. And avoid any profession where you are ever given a modicum of responsibility ever again. If you are kicking someone lying on the floor, I don't care if it's Dwayne Johnson, that isn't minimum use of necessary force, that's you enjoying violence and power.",1.43552E+18,thebrainofchris,Entertainment
https://twitter.com/AlphaMoonbot/status/1435517206335524865,2021-09-08 08:15:47+00:00,Dwayne Johnson!,1.43552E+18,AlphaMoonbot,Entertainment
https://twitter.com/Msorntast/status/1435516786976321537,2021-09-08 08:14:07+00:00,"I’m always asked, ‘What’s the secret to success?’
But There are secrets. Be humble.
Be hungry. And always be the hardest worker in the room.

ผมถามเสมอว่า ความลับของความสำเร็จคืออะไร
แต่ความลับที่ได้คือ จงถ่อมตัว จงหิวโหย และทำงานที่ยากอยู่เสมอ

cr.The Rock(Dwayne Johnson) https://t.co/RZ7XW133Za",1.43552E+18,Msorntast,Entertainment
https://twitter.com/AlvanJenkins/status/1435513623426879493,2021-09-08 08:01:33+00:00,"This movie year and beyond might actually be for John cena just like how Dwayne Johnson the rock Came into the scene back in early 2010’s, too bad stone cold steve Austin wasn’t a great actor, I remember they were supposed to break out the same year when WWE used to make films.",1.43551E+18,AlvanJenkins,Entertainment
https://twitter.com/chamo_tma/status/1435505300396670979,2021-09-08 07:28:28+00:00,Dwayne Johnson https://t.co/9yuCivJsVL,1.43551E+18,chamo_tma,Entertainment
https://twitter.com/teefah1/status/1435502177389264897,2021-09-08 07:16:04+00:00,"Ryan Reynolds &amp; Dwayne Johnson in a movie again?! These two no longer need a script. The director’s just gon be like, ‘you two do your thing’ 😂 
#RedNotice",1.4355E+18,teefah1,Entertainment
https://twitter.com/GordonTredgold/status/1435500451458437125,2021-09-08 07:09:12+00:00,"Dwayne Johnson ""The Rock"" #quote #image https://t.co/I59UVBmuh8
https://t.co/uvO4PiW839 https://t.co/p4gSGMmvl6",1.4355E+18,GordonTredgold,Entertainment
https://twitter.com/RaquelCsokas/status/1435498872902721536,2021-09-08 07:02:56+00:00,"Muchas ganas de ver a Dwayne Johnson en 'Black Adam' y comprobar si, como se intuye en la foto, no necesita CGI para su traje 😅
.
#dwaynejohnson #actor #blackadam #movies #photoshoot #dccomics https://t.co/vrQvmpWacK",1.4355E+18,RaquelCsokas,Entertainment
https://twitter.com/AlphaMoonbot/status/1435492051689349123,2021-09-08 06:35:49+00:00,"the impostor from Among Us, Barrack Obama, Dwayne Johnson got the diiiiaaarrrrhoeeeeaaaaaa!",1.43549E+18,AlphaMoonbot,Entertainment
https://twitter.com/StarringTheRock/status/1435491410518679557,2021-09-08 06:33:17+00:00,Now Trending: movie version of Sorry! green lit with Dwayne Johnson attached as a boxing champion determined to save his former partner opposite Charlie Hunnam,1.43549E+18,StarringTheRock,Entertainment
https://twitter.com/cinemasupersta1/status/1435490344813146113,2021-09-08 06:29:02+00:00,"Black Adam, Sarah Shahi su Dwayne Johnson: “Un grande professionista” e Aquaman and the Lost Kingdom: Patrick Wilson con un look completamente nuovo sul set del cinecomic DC https://t.co/rhhDi1qEQw",1.43549E+18,cinemasupersta1,Entertainment
https://twitter.com/FlammeSupa/status/1435487887357882368,2021-09-08 06:19:17+00:00,The Rock vs Dwayne Johnson qui gagne,1.43549E+18,FlammeSupa,Entertainment
https://twitter.com/AurioneStandish/status/1435483450031493125,2021-09-08 06:01:39+00:00,Dwayne Johnson Drives Porsche Taycan In New Netflix Action Movie 'Red Notice' | CarBuzz https://t.co/LgxYpt8pqZ,1.43548E+18,AurioneStandish,Entertainment
https://twitter.com/WWENewsUpdates2/status/1435483428674170884,2021-09-08 06:01:34+00:00,"Dwayne Johnson - The Rock.

#DwayneJohnson #TheRock https://t.co/G8C3HZNmBN",1.43548E+18,WWENewsUpdates2,Entertainment
https://twitter.com/theReal16067419/status/1435481909061095426,2021-09-08 05:55:31+00:00,Meet the Family of Absurdly Tall Looters Following Dwayne Johnson,1.43548E+18,theReal16067419,Entertainment
