url,date,tweet,id,username,category
https://twitter.com/tunkuv/status/1435579522112425986,2021-09-08 12:23:24+00:00,"""The inside story of how India won the Olympics hockey bronze"" https://t.co/vvluatLGn2 

h/t @TheIndiaCable",1.43558E+18,tunkuv,Sport
https://twitter.com/rosselliott22/status/1435579516743651331,2021-09-08 12:23:23+00:00,@Anna__Dray Richarlison is allowed to play due going to the Olympics for the Country,1.43558E+18,rosselliott22,Sport
https://twitter.com/_carsonwollock/status/1435579490495762439,2021-09-08 12:23:16+00:00,"@coreypronman The Flyers have 4 prospects(Frost, York,  Zamula, Laczynski) who could have made their NHL roster had they not signed veterans. Which of those prospects are you confident will have a guaranteed role on the team come post Olympic break / play",1.43558E+18,_carsonwollock,Sport
https://twitter.com/WINNEWS_IN/status/1435579475639472134,2021-09-08 12:23:13+00:00,"வீராங்கனை ரேவதிக்கு பதவி உயர்வு !

#WinNews #Olympics #Revathi #railway #TamilNadu #Madurai https://t.co/fOK5WivhoC",1.43558E+18,WINNEWS_IN,Sport
https://twitter.com/_jaiid/status/1435579472913256456,2021-09-08 12:23:12+00:00,This thread sweet me. As if it’s oppression olympics https://t.co/RVzqW8FfYG,1.43558E+18,_jaiid,Sport
https://twitter.com/HerbScribner/status/1435579466688786437,2021-09-08 12:23:11+00:00,"Mitt Romney reveals his most touching moment from the Olympics that involved a flag, a choir and an anthem --&gt; https://t.co/6M5rJj1dhz via @DeseretNews",1.43558E+18,HerbScribner,Sport
https://twitter.com/TALK1370/status/1435579442919845900,2021-09-08 12:23:05+00:00,UPDATE: Broadcasters urged to cancel plans to cover Beijing Olympics https://t.co/NkcAWycYM8,1.43558E+18,TALK1370,Sport
https://twitter.com/INQUIRERSports/status/1435579425035280390,2021-09-08 12:23:01+00:00,"The Asian Youth Games, organized by the Olympic Council of Asia, have been postponed to December 2022 due to the COVID-19 pandemic, local authorities said. | @Reuters https://t.co/ueoAG2tnPH",1.43558E+18,INQUIRERSports,Sport
https://twitter.com/yuuya_enbot/status/1435579374007472131,2021-09-08 12:22:49+00:00,He was the one who suggested that the dove olympics be called the 'Pigeolympics'. He's extremely influential--the name was adopted right away.,1.43558E+18,yuuya_enbot,Sport
https://twitter.com/Danny__Phantump/status/1435579349302980614,2021-09-08 12:22:43+00:00,@Phantom_Arrow18 I'm going wii sports and Mario Sonic and the Olympic games,1.43558E+18,Danny__Phantump,Sport
https://twitter.com/HerbScribner/status/1435579345246904320,2021-09-08 12:22:42+00:00,How everything changed for the 2002 Olympics when the towers fell https://t.co/m0SV6ubcKt via @DeseretNews,1.43558E+18,HerbScribner,Sport
https://twitter.com/Kontent_oficial/status/1435579288787603456,2021-09-08 12:22:28+00:00,Girlfriend Olympics Winner https://t.co/Cu2BXHkQct,1.43558E+18,Kontent_oficial,Sport
https://twitter.com/Blacklebo/status/1435579280558276611,2021-09-08 12:22:26+00:00,"@mikeheyes1 @b13946250381425 @IanDoyleSport We're Fab, Firmino and Alisson called up for the Olympics and we refused?",1.43558E+18,Blacklebo,Sport
https://twitter.com/Monolini/status/1435579277152505865,2021-09-08 12:22:26+00:00,@DrewF64 @marshyleeds It’s because we released him for the olympics which isn’t a fifa tournament meaning we didn’t have to release him,1.43558E+18,Monolini,Sport
https://twitter.com/Shaiju_official/status/1435579258840047616,2021-09-08 12:22:21+00:00,"ഇന്ത്യൻ ഹോക്കിയുടെ വന്മതിലിന് ആദരം...
Felicitations to Olympics Hockey Medalist @16Sreejesh Organised by Sports is my Life &amp; Aswa .
#indianhockeyteam #olympics2020 https://t.co/Yodf20LFCS",1.43558E+18,Shaiju_official,Sport
https://twitter.com/Devang04061994/status/1435579173435625475,2021-09-08 12:22:01+00:00,"#MannKiBaat
This time, Olympics have created a major impact. Whatever our country earned in this world of Sports may be little in comparison with the world, but enough has happened to bolster our belief.
via NaMo App",1.43558E+18,Devang04061994,Sport
https://twitter.com/lewisjkeens/status/1435579163495256065,2021-09-08 12:21:59+00:00,"We are ready to launch.

The AIMS Virtual Olympics; a collaborative effort to create competition for thousands of students from 7-18 years old across 40 international schools within Malaysia 🇲🇾

On your marks, set, go! 

#distancelearning #PhysEd https://t.co/iG7JmzOr2d",1.43558E+18,lewisjkeens,Sport
https://twitter.com/SocStreatham/status/1435579163184873477,2021-09-08 12:21:58+00:00,"Jeannette Wirz CBE, née Altwegg  born  Bombay #OTD 8 September 1930. Figure skater won 1952 Olympic champion,  1948 Olympic bronze, the 1951 World champion, and double (1951 &amp; 1952) European champion.

Image 1 training at #Streatham #StreathamHistory #StreathamIceRink #Furzedown https://t.co/asyN8vZhpu",1.43558E+18,SocStreatham,Sport
